,H_IMDB,H_IMDA,H_CTL,M_IMDA,M_IMDB,M_CTL,R_IMDA,R_IMDB,R_CTL
LOC112213794,14.80759264,17.17754615,20.63160667,21.56975231,20.61563707,21.89046685,21.70849684,20.42764754,19.44254677
LOC112213797,0.213645039,0.097654509,0.210974535,0.119015056,0.171622123,0.169328832,0.134913265,0.25117576,0.122573247
LOC112213798,0.425685979,0.228941097,0.566873907,0.414672707,0.332779726,0.281612023,0.230166481,0.495253073,0.400026493
LOC112213800,0.011507659,0.007250402,0.00939603,0,0,0.027056218,0.010044041,0.104340723,0.035584093
LOC112213801,6.470016329,7.868848821,9.654819664,6.81352662,7.104346878,6.7918425,6.461752062,6.296689456,7.305653665
LOC112213803,4.67129217,5.103276575,4.094515872,4.132499159,4.571240236,3.539139761,4.355679194,4.559855261,4.89900031
LOC112213804,0.028769806,0.007999661,0,0.011963795,0.030914149,0.013513948,0,0,0.041062525
LOC112213805,0.061432299,0.099202076,0.051408782,0.107282744,0.066402578,0.094229235,0,0.110671099,0
LOC112213807,4.249423977,4.122646464,4.769151542,4.404457314,3.406030318,3.322490352,5.364029167,4.119406308,3.761846984
LOC112213815,0.731290979,1.501456266,1.944400151,1.418527928,1.205641831,1.287285428,1.320632559,1.234882931,1.411844808
LOC112213819,1.994619982,1.638247894,1.552058706,1.260400593,1.073870863,1.150372643,1.567977414,1.541118161,1.120162792
LOC112213821,0.097957225,0.122825868,0.111427165,0.207849916,0.318742984,0.751250178,0.199714948,0.13132328,0.124005708
LOC112213824,0.349266335,0.364345117,0.319653542,0.283849878,0.205335526,0.245870971,0.274390307,0.256853084,0.250289741
LOC112213825,0,0,0,0,0,0,0,0,0
LOC112213826,0.02906525,0,0.026555835,0.043613087,0,0.038877964,0.128136224,0.119477086,0.056717052
LOC112213827,1.184273263,1.241280165,1.031859452,1.262123368,0.964490231,1.132909273,1.066729776,0.947633017,1.103546903
LOC112213828,0.56581623,0.796138853,0.747277762,0.669175327,0.305656423,0.387881534,0.344756411,0.153940846,0.55900632
LOC112213832,1.29379705,1.177599783,0.599900972,1.043307602,1.466728034,1.107583907,0.622530778,0.678819051,0.800513198
LOC112213839,1.014882696,2.4451234,1.940642309,1.739779557,4.678615503,1.844776698,1.999649778,1.709423968,2.474411743
LOC112213840,0.021874186,0.027465302,0.089777683,0.020140707,0,0.020549781,0,0,0.032299163
LOC112213841,0.020342819,0,0,0,0,0.010458215,0,0,0
LOC112213845,14.32567829,19.17522604,19.01179165,20.47518398,21.72161713,21.33514798,19.79044655,19.0147895,20.0187283
LOC112213846,0.07777253,0.06534541,0.08475121,0.047517974,0.040811024,0.085574432,0.180857947,0.034023009,0.043927366
LOC112213853,1.81773232,1.607378938,1.595430288,1.386209039,1.478940593,1.531972877,1.676863231,1.851197414,1.531413943
LOC112213854,12.74647336,12.7180475,12.77861255,12.77914172,14.05273145,13.71784312,13.68085698,14.1130073,13.58927587
LOC112213859,0.420011189,0.377924942,0.385259755,0.291614892,0.398490835,0.382957726,0.415063939,0.433040913,0.372852749
LOC112213860,35.99095618,40.97691293,44.15673545,46.04438885,48.0233339,45.22657627,45.17692799,48.00733301,43.85279393
LOC112213865,23.67901437,18.60939693,22.85344474,16.28041655,18.06788886,14.30528812,12.01857232,11.49759081,15.19019442
LOC112213867,7.094990158,6.872069178,5.298508745,6.250289612,6.035260463,5.006355643,6.759657562,5.707910858,6.701779545
LOC112213869,5.819344594,6.39491933,5.279194748,6.351941704,5.765346905,5.158396995,5.322289837,6.280930045,5.710920815
LOC112213872,11.39639292,8.89104629,8.058552807,8.236221338,9.593168148,7.191480534,9.308477052,8.099210966,9.300345128
LOC112213875,0,0.003076546,0,0.005980594,0.003963034,0,0.004310479,0,0.003098304
LOC112213880,0.029383234,0.049412472,0.135187638,0.052697398,0.081992918,0.119311076,0.022894252,0.15773611,0.100485387
LOC112213884,26.20624519,22.73183618,24.39514947,20.54287779,19.13823926,18.87572864,17.15619863,17.9662428,19.51627271
LOC112213885,3.524930242,5.234058254,5.700618455,6.062633947,5.789132052,6.697590281,5.51209384,5.04202659,6.647220222
LOC112213886,0.778198582,0.713843563,0.637633233,0.751715803,0.870587322,0.611065216,0.666659794,0.702551782,0.802145797
LOC112213889,0.082164995,0.099127767,0.031890705,0.058604825,0.061874587,0.021528304,0.069298717,0.061976867,0.116332061
LOC112213890,0.352216986,0.133075343,0.394168529,0.364612225,0.32976446,0.430826252,0.169114252,0.19638893,0.380301506
LOC112213891,0.339538094,0.126068563,0.157770558,0.116065776,0,0.228708344,0.180255351,0.098194465,0.079356211
LOC112213892,0.173414952,0.194424879,0.083458852,0,0.331829186,0.156784778,0,0.294583395,0.089790938
LOC112213893,0.163814615,0.185313336,0.090061123,0.064433122,0.068824906,0.034127158,0.142464189,0,0.128503745
LOC112213896,2.298613554,2.278911617,2.096778788,2.520185488,2.171535313,1.805130268,2.047504814,2.097575507,2.167490463
LOC112213898,0,0.054930716,0.096441098,0,0.040681669,0,0.111069133,0.057084961,0.065620585
LOC112213899,0.07733808,0.515573729,0.577092665,0.404844872,0.34566083,0.362451441,0.57364506,0.228759345,0.604335911
LOC112213900,0.019754412,0.005071516,0.023777142,0.01763376,0.008792402,0.004741806,0.006361226,0.016150852,0.024729941
LOC112213901,0,0,0,0.023800375,0,0,0.043510455,0,0.043791482
LOC112213902,48.50403332,49.98446372,50.45275034,55.26168682,53.57591757,54.24782414,54.71864633,48.4082174,51.7788711
LOC112213903,0.025728976,0.019996943,0.113946273,0.101877384,0.120945333,0.061819887,0.137410863,0.091719592,0.101608138
LOC112213906,0.120112649,0.216845443,0.228294041,0.288430637,0.177390911,0.142780529,0.177553175,0.374372068,0.235514728
LOC112213907,4.721577425,4.267552674,4.362115405,3.853130556,3.411314205,3.117300393,3.741813608,3.711183735,4.124952381
LOC112213908,0.088674855,0.012633514,0.050142556,0,0.021589016,0,0.04766164,0.061852753,0.013632954
LOC112213909,0.016992552,0,0,0.004555599,0,0.016340651,0,0,0
LOC112213910,3.210039783,2.919970484,3.351949731,2.100491948,1.999063923,1.769659963,1.997577065,1.647541965,2.021243002
LOC112213911,0.172991843,0.283671148,0.060494437,0.24548932,0.169883634,0,0.069208224,0.170237445,0.458311656
LOC112213912,1.347219287,2.662697259,1.719068402,1.780155301,1.02987853,1.883162403,1.653538503,1.459464562,1.782340101
LOC112213914,0.027916916,0,0.029137044,0.010791184,0,0.024742812,0,0.054087601,0.015557478
LOC112213915,77.90384959,72.31268857,77.9827443,71.39694045,75.14982803,69.17078593,69.34340776,69.67088063,72.83387269
LOC112213919,0,0,0,0,0.123520437,0,0,0,0
LOC112213921,0.008741349,0.019493188,0.01436853,0.0082837,0.011973704,0.020663008,0.013679707,0.008681264,0.015636037
LOC112213922,3.746118226,3.448579982,3.165652989,3.964070045,3.436863973,3.214750184,3.237278788,8.606277154,3.786401205
LOC112213924,0.337106588,0.43545214,0.435509564,0.619443015,0.43656933,0.511783696,0.433306129,0.627575983,0.343219167
LOC112213927,2.292126174,3.054310689,3.279994621,3.096299451,2.422740702,3.480367195,2.905409003,2.812241295,3.384812639
LOC112213930,3.57335196,3.067734225,2.689783758,2.992719368,2.852737801,2.813506446,3.181001952,3.452026576,2.744635261
LOC112213931,3.772783804,3.176934161,2.989938789,3.409292962,2.499844129,2.63030646,4.044049993,2.54032219,3.538294061
LOC112213933,0.313806388,0.710157437,0.537284561,0.585264958,0.689907884,0.569897919,0.60413452,0.514386716,0.491678101
LOC112213937,11.51719795,12.49475822,12.20665955,11.95107717,11.394955,11.44561866,12.01063936,11.72055706,12.35603095
LOC112213940,0.063206065,0.256896158,0.347593681,0.1777639,0.019356703,0.262116969,0.208799399,0.13038776,0.13092983
LOC112213941,0.517647566,0.46694744,0.230956753,0.383417484,0.545185798,0.492266004,0.34777055,0.528302645,0.514881954
LOC112213942,0.016321633,0.0396284,0,0.035707465,0,0.028034107,0.090083588,0,0.018018755
LOC112213945,2.096776651,2.41404556,2.578378311,2.182666492,2.178643383,2.011259983,2.21188134,1.840975584,2.574995995
LOC112213946,2.304934313,1.971787895,2.701136868,1.844548568,1.497314209,1.434968891,1.311015352,1.847266131,1.587409508
LOC112213947,0.124616875,0.115087126,0.068424011,0.108206949,0.079642376,0.07609324,0.110170312,0.123675574,0.077803916
LOC112213950,0.0756202,0.078419323,0.10877369,0.091284756,0.047298249,0.07662198,0.085140724,0.035862266,0.056790216
LOC112213951,0,0,0,0.058484361,0,0,0,0,0
LOC112213953,0.066453208,0,0,0,0,0,0.042011696,0,0
LOC112213956,0,0.145974767,0,0.141882483,0.239702156,0.123298686,0,0,0
LOC112213957,85.85370567,79.38103801,75.8207993,84.69326763,90.90274668,82.95722834,90.30554478,84.86346789,86.45885965
LOC112213958,0,0.006669865,0,0.010688343,0.008591748,0.008118968,0.009344999,0,0
LOC112213962,0.170858782,0.072620645,0.100664861,0.081288544,0.088256335,0.08489456,0.09651799,0.186475783,0.164113144
LOC112213964,0,0.20575188,0.349861153,0.054273752,0.480346671,0.249244371,0,0,0.088255973
LOC112213965,0.095718548,0.063128717,0.031993563,0.02442858,0.020291535,0.037440747,0.033194674,0.034738991,0.048379971
LOC112213967,0.670082301,0.982438212,0.244191125,0.614111598,0.667707306,0.339896396,0.366057813,0.340050168,0.329097466
LOC112213973,0,0,0,0,0.030619988,0,0,0,0
LOC112213976,2.844717957,5.193320523,3.065304805,3.352885204,4.155241912,3.429646304,4.112429234,3.853027183,4.2460586
LOC112213977,0.016273683,0,0.064284653,0.035568536,0,0.016452724,0,0.027787388,0.154296573
LOC112213978,0.021339641,0.221525863,0.271219174,0.122899583,0.152829265,0.205824757,0.130091564,0.134485841,0.177848072
LOC112213979,0.030576852,0.008050079,0.030673288,0.027634189,0.031108986,0,0.045012458,0.023783172,0.021143394
LOC112213982,0.797715654,0.98754495,0.7019335,0.689523533,0.778035458,0.825119365,0.74687105,1.074290597,0.755561075
LOC112213985,0.19615413,0.073673075,0.123346655,0.12855965,0.01570307,0.010274795,0.077441977,0.182501807,0
LOC112213990,0.115049255,0.109797783,0.042420832,0.022649753,0.119248883,0.036827825,0.040101235,0.04361314,0.017997716
LOC112213991,0.063172734,0.09353749,0.104910025,0.127126959,0.100613938,0.103699089,0.133443027,0.088414185,0.067416613
LOC112213994,0,0,0,0,0,0,0,0,0.09508632
LOC112213996,0,0,0,0,0,0,0,0,0
LOC112213997,0,0,0,0,0,0,0,0,0
LOC112213998,0,0,0,0,0,0,0,0,0
LOC112214000,0.238995855,0.223236402,0.330599388,0.110283023,0.109681158,0.203404766,0.200804813,0.244176529,0.182196702
LOC112214001,0.181572279,0.24119191,0.104244599,0.13045844,0.042421521,0.079084955,0.088033332,0.292316848,0.057019918
LOC112214004,1.195922152,2.08447158,2.657868305,3.207728411,2.920835703,2.687894651,2.861852619,1.006591632,2.644265328
LOC112214005,0.039944165,0,0,0,0,0,0.117612007,0,0
LOC112214006,0.122895477,0.155242294,0.262921068,0.149802181,0.259415038,0.261583393,0.188654369,0.094494981,0.181682411
LOC112214009,114.0169956,106.5492038,102.9106141,115.3396356,108.3005423,112.9240502,111.3605081,133.0318589,102.5630168
LOC112214011,0,0,0,0,0,0,0,0.203499012,0
LOC112214012,1.079270683,0.871444101,0.836694424,0.772953956,0.589774849,0.562006971,0.740676957,0.72815827,0.482738748
LOC112214017,0.291557645,0.35931334,0.373660526,0.368507843,0.336928797,0.336139134,0.273501173,0.42745591,0.330493475
LOC112214019,1.526229892,0.954174108,0.341954399,0.345120299,0.484129991,0.210498734,0.853008826,0.469415048,0.468203081
LOC112214020,0.119355666,0.168701504,0.160209477,0.145623082,0.112504788,0.115562597,0.157457343,0.09320135,0.125400153
LOC112214022,2.048721467,2.753470048,1.906927863,2.033041767,3.351289615,2.436453227,2.384935947,2.55278323,2.070841434
LOC112214024,0,0,0,0,0,0,0,0,0
LOC112214025,0,0,0,0,0,0,0,0,0
LOC112214026,0,0.047962404,0,0,0,0,0,0,0
LOC112214027,10.36572884,11.24098528,10.16859962,11.76427964,10.89515875,11.29839614,10.86210953,10.10896746,10.25490347
LOC112214028,0.524319005,0.690629371,0.096942275,0.131363362,0.245745352,0.177689415,0.203371004,0,0.158142265
LOC112214029,59.78603372,58.79278,61.12134079,70.70225857,65.99347132,69.78995383,66.55837876,62.57137239,60.67020264
LOC112214031,0,0.020216209,0.026090665,0,0,0,0,0.064380944,0
LOC112214033,0,0,0,0,0,0,0,0,0
LOC112214034,0,0,0,0,0,0,0,0,0
LOC112214037,8.299486495,8.741141559,7.032642572,8.858989485,9.194556782,8.368594639,9.655298454,10.66970816,9.036629211
LOC112214038,0,0,0,0,0,0,0,0,0
LOC112214039,0.059146311,0.254147072,0.237849099,0.144899908,0.347886074,0.164816413,0.271646219,0.140906469,0.28839402
LOC112214042,2.726128938,2.651802936,2.690251888,2.831364254,3.021301084,2.050282453,2.661959603,2.094656777,2.641464158
LOC112214043,1.808091186,0.915040516,1.012506982,0.815231536,0.632053245,0.982676898,0.668648176,1.89308798,1.239721982
LOC112214044,0.455685564,0.80664688,0.680807239,0.714649295,0.602935262,0.818574329,0.674465376,0.580783482,0.636107557
LOC112214045,0,0.030711731,0.013773936,0,0.034057817,0.075515016,0.012455607,0.022213244,0.013767573
LOC112214046,0.714593116,0.562736553,0.461575451,0.547550181,0.587493873,0.412076596,0.636395652,0.653137001,0.538840321
LOC112214047,6.99781382,9.395291138,9.61241236,10.08546415,8.789181332,9.96063932,9.868444814,9.792993473,9.191017129
LOC112214048,1.982696999,2.036481166,1.382048984,1.430192202,1.084203803,1.450892523,1.459762727,1.706523593,1.364291485
LOC112214049,5.837611145,5.218040524,5.67067559,5.133041038,5.580331267,5.063564713,4.899565412,5.231780072,5.143422944
LOC112214051,7.033394708,7.146053934,6.299536513,6.866827602,5.99448493,5.981823753,7.230624509,6.942768293,7.502990066
LOC112214055,19.50362143,24.33166629,22.84586689,23.22884785,23.31959042,22.56735849,22.16296608,24.01882489,22.86083521
LOC112214056,3.163985311,3.64089611,3.533372562,3.761331765,3.222015147,3.16241136,4.121166217,3.100705868,3.657175048
LOC112214058,29.65227391,34.21760253,37.05681772,29.22725794,30.67247255,26.99972877,23.45071431,27.40397535,33.43876437
LOC112214060,0.050355756,0.037360284,0,0,0,0,0.098993112,0,0.013456189
LOC112214061,0,0,0,0,0,0,0,0,0
LOC112214062,3.050403862,2.832018867,2.994773263,2.668137589,3.612931593,2.529396947,2.257022744,2.98469128,2.308336438
LOC112214065,0.039567329,0.024761543,0.015483779,0.014398963,0.038724448,0.02828058,0.086854583,0.025471698,0.040619908
LOC112214066,0.408256385,0.089380104,0.280169547,0.239231742,0.209599233,0.223649599,0.272910623,0.231309819,0.260213445
LOC112214067,19.91383857,24.5033374,24.6674877,25.45388001,24.71804508,26.45739883,26.92382531,25.42105916,25.00160761
LOC112214069,0.103081316,0.129892801,0,0,0,0.058147397,0.181989904,0,0
LOC112214070,2.05378733,1.832611295,1.996213311,1.772902003,1.541324696,1.592683888,1.826774012,1.647093975,2.011904988
LOC112214071,10.07476474,10.20392539,10.21212684,10.15489498,9.330505585,9.032830802,11.079558,10.64829619,10.57873236
LOC112214073,96.20212554,101.6391184,104.9210346,108.4707054,106.966049,100.0432805,112.4490666,116.5514927,105.7890744
LOC112214074,0,0.150268142,0,0,0,0,0,0,0
LOC112214076,0.168427071,0.081846277,0.197828731,0.13005524,0.200072726,0.233542854,0.182083796,0.11545711,0.147686427
LOC112214077,0.440419835,0.412305224,0.797662993,0.575617965,0.326014707,0.567789425,0.324488727,0.287742066,0.530545843
LOC112214080,0.475191524,0.344512527,0.324013736,0.11116003,0.163622955,0.477462757,0.22882269,0,0.118067643
LOC112214081,3.234302593,2.922899405,2.974579616,2.956378615,2.8281775,2.707953557,3.016985333,2.730560226,2.653219971
LOC112214084,0,0,0,0.053313636,0.082957296,0.06649187,0,0,0
LOC112214087,0,0,0,0,0,0,0,0,0
LOC112214088,0.010816526,0.02498279,0.016461804,0,0.017849664,0.006151001,0.01092824,0.006448754,0
LOC112214090,0.261788226,0.333342264,0.283752137,0.24918648,0.175779471,0.255865581,0.18361111,0.212275209,0.193973211
LOC112214091,0.442267217,0.306369837,0.428524651,0.038975111,0.066254485,0.195546639,0,0.372760529,0.570732933
LOC112214095,1.131333189,1.340327036,1.021867915,1.399823221,1.514506045,1.725260828,1.209198765,1.334577036,1.546229059
LOC112214096,0.776494668,0.550970713,0.227002884,0.594963718,0.303237668,0.472588622,0.130465702,0.164891722,0.318067686
LOC112214098,7.154980092,9.261763187,9.959250313,10.31649056,8.617731671,9.856992725,9.882274711,9.774208267,9.333311273
LOC112214099,6.633098437,5.755652137,6.492959724,6.441173559,6.412057219,5.528237627,6.526730454,6.288777693,6.091485396
LOC112214100,11.58016616,10.49097664,10.52224411,9.656874594,11.78600915,9.695438752,10.75934202,11.09078259,12.30404541
LOC112214101,3.269308033,2.749826947,2.53723303,2.258119208,2.930876234,2.144105935,2.362001549,2.793476191,2.431022626
LOC112214105,4.119214649,2.384398015,2.346006776,2.358186975,2.840964526,3.292585478,3.025120307,3.338047196,4.079404228
LOC112214106,0,0,0,0,0,0,0,0,0
LOC112214107,17.11539385,16.83710778,17.27831168,15.66891419,16.75167704,14.80674043,16.48607765,16.40695199,16.87300308
LOC112214109,4.477703134,4.180623005,4.283686373,4.062118948,4.269659589,3.799215358,4.291529451,4.478304521,3.862826593
LOC112214111,3.861681555,2.89247096,3.316900236,2.753808499,2.570530778,2.046260508,2.346257476,2.291161228,2.695797361
LOC112214112,2.324189767,1.055047875,0.799764587,1.140228303,2.325731342,1.133214454,1.719270052,1.63250492,1.454301019
LOC112214114,0,0.018646412,0,0,0,0.0086452,0.051197605,0,0.02626769
LOC112214120,0.012672848,0.060091664,0.02290934,0.096015475,0.135171661,0.155933,0.14131876,0.00623943,0.127744347
LOC112214127,0.346515381,0.289668678,0.279417281,0.195387126,0.101215049,0.200641459,0.133890404,0.266628814,0.259477012
LOC112214129,0.438848971,0.530009987,0.388911988,0.325683174,0.561012772,0.539070889,0.501731424,0.415861458,0.325131139
LOC112214130,0,0.061309402,0.070744744,0.077817452,0,0.037314777,0,0,0.040696945
LOC112214131,2.106082665,2.247137088,2.372537294,2.132932013,2.17612727,2.295859606,2.452893353,2.798950888,2.157841127
LOC112214132,2.414582364,2.927967841,2.338764184,2.823974615,2.894467362,2.252674874,2.763264125,2.858657578,2.803811665
LOC112214133,6.119324041,4.955797525,4.74048143,4.826942072,6.503833737,5.156642398,5.93561529,5.319450625,4.752951723
LOC112214135,1.225221365,1.348388627,0.964097557,0.971583606,1.05764924,1.676222737,1.328367665,1.483033064,1.204126812
LOC112214138,0.553831994,0.708297644,0.779578581,0.639807554,0.466947987,0.354335751,0.521335656,0.563529981,0.424955802
LOC112214141,0.445024737,0.412189974,0.482181923,0.999440033,0.505587777,0.766480584,0.568590424,0.690762498,0.384630251
LOC112214144,3.255303502,5.035657434,9.835502495,4.435629391,2.731851861,2.782606972,2.947396566,1.839406701,4.789917154
LOC112214146,0.127352314,0.25098647,0.329393757,0.166883905,0.140467736,0.236244274,0.365296277,0.22705672,0.22809229
LOC112214150,0.286252611,0.325601274,0.245603604,0.265522957,0.233275508,0.272240015,0.396572383,0.289411539,0.206428979
LOC112214151,0.013344592,0.033568413,0.041944289,0.118612723,0.105826903,0.110087088,0.099149783,0.135972011,0.04233347
LOC112214152,0.337207321,0.291562874,0.121251003,0.095377255,0.181450248,0.077222719,0.199464158,0.047071892,0.151903848
LOC112214159,0,0,0,0,0,0,0,0,0
LOC112214160,0.135473932,0.122308062,0.151444037,0.078928808,0.031144421,0.077260215,0.025999767,0.12081502,0.068305079
LOC112214161,0.157190832,0.125314187,0.098864697,0.142068009,0.163636803,0.104991824,0.154252133,0.177279139,0.245301324
LOC112214162,0.106534001,0.049401832,0.072464426,0.064532956,0.075239281,0.071621942,0.064253411,0.03578961,0.067746361
LOC112214163,0.003823945,0.003175995,0.004218375,0.024330858,0,0.008835086,0.008667343,0,0
LOC112214164,0.009670794,0.016146646,0.017396961,0.010415515,0.022917953,0.011704211,0.026280117,0.017016189,0.002254429
LOC112214165,3.106346286,3.749777928,4.912218048,3.499757417,3.61181433,3.573898823,3.155124371,3.102398721,2.973208696
LOC112214168,31.19222473,25.52719857,26.08374372,26.43265411,31.38502817,26.78491255,30.26221562,29.57810021,27.7346206
LOC113218476,11.73052244,8.113696985,6.976947269,8.670270051,8.343632083,7.900985145,11.33955775,9.916690944,8.957251188
LOC117151100,89.19719235,83.70095378,91.21293784,98.64249224,100.5987054,100.4894945,100.9077228,105.5638367,92.07475298
LOC117151101,4.628731853,4.714887109,4.922244008,4.329883167,4.328800531,3.903608127,4.148855352,4.380935767,4.284372779
LOC117151102,13.86455845,15.91484685,16.9136662,16.26392915,16.82247537,17.01975173,16.9282228,16.98038762,16.95186092
LOC117151103,12.57432522,9.77101325,9.348575955,9.239162363,8.341204779,6.35189156,9.44532695,9.283884329,9.555323125
LOC117151104,10.1105112,18.39889916,23.36683623,20.70965275,16.47683469,21.48321854,18.33924687,16.09910285,18.93120114
LOC117151105,0.09855512,0.045441911,0.015146273,0.039271031,0.046152669,0.035614633,0.008419152,0.012494409,0.071673953
LOC117151106,6.874240611,6.043506699,5.602935861,5.499339019,4.881018127,5.386548056,5.100839881,5.158071557,5.91972665
LOC117151107,6.520432797,7.78019219,7.033110842,6.737070962,5.472060643,5.578311004,6.206758076,5.251449947,6.719389433
LOC117151108,0.15842086,0.025598215,0.092310041,7.70354612,0.822775777,1.121249998,1.488502728,7.779970065,3.081158922
LOC117151109,0.501044383,0.516052502,0.715462627,0.68869532,0.652030113,0.442525137,0.643138952,0.381211852,0.505524782
LOC117151110,1.256787545,1.161565194,1.53196905,2.214657931,1.09519816,1.087465398,0.874141495,2.214461033,1.2944358
LOC117151111,3.870654984,4.631027735,3.892197316,4.460193027,4.492547024,3.851320724,4.960941722,4.272550217,4.446156826
LOC117151112,0.913126976,0.887704612,0.923207138,0.785873835,0.688435374,0.802106482,0.890009886,0.875587579,0.915407588
LOC117151113,25.74731802,23.03734219,22.37606926,22.62159177,22.51004354,21.31337414,22.68530115,23.49595711,23.6256131
LOC117151114,0.121131491,0.142086337,0.12989885,0.092170934,0.092276163,0.070789027,0.053383498,0.100573679,0.113540332
LOC117151115,0,0,0,0,0.030281958,0,0,0,0
LOC117151116,0.016153513,0.029236987,0.038122576,0.057848095,0.064362336,0.032585336,0.036672087,0.100925354,0.010249504
LOC117151117,50.40424598,54.19302042,55.16511434,55.90262886,57.40333085,51.56561276,53.58092367,56.91832087,54.88313144
LOC117151118,4.192148302,3.438507676,3.350039565,3.656762932,3.812506409,3.18270984,4.137546204,3.832037141,3.165672412
LOC117151119,57.75988307,48.18375225,54.1425486,64.32759043,67.00170649,68.34017183,49.73642749,60.2381276,67.0394901
LOC117151120,29.66310817,26.81875494,24.93407029,26.43187056,23.63488006,23.54163074,27.97755371,25.71781799,26.64125535
LOC117151121,193.7144312,224.5727257,222.087933,226.2617161,218.750925,217.2681783,218.6585819,236.9313285,216.6696377
LOC117151122,44.66380369,37.90125385,38.2542924,40.39095922,40.2960866,34.19758199,39.31616774,40.10417754,38.77191709
LOC117151123,10.51959322,8.977013085,11.35260198,11.0961348,10.0416701,9.685870421,11.234209,9.71614476,10.56159439
LOC117151124,15.37889348,13.92925495,13.14376204,14.11172152,13.69363937,13.95071458,14.38275674,12.71225863,14.59563228
LOC117151125,0.302613605,0.561869843,0.376446708,0.395666287,0.392292357,0.368720699,0.277595566,0.408079917,0.325931262
LOC117151126,0.092006676,0.094675171,0.14460023,0.151772605,0.139880851,0.099658228,0.103089209,0.245122966,0.162044073
LOC117151127,0.196789443,0.145239906,0.269493933,0.167251118,0.096951102,0.122957219,0.14991046,0.037152946,0.12080699
LOC117151128,0.158170477,0.19248476,0.168658626,0.1280489,0.058567407,0.045295283,0.130470507,0.243154254,0.142445977
LOC117151129,0.013150446,0.010453546,0.013494026,0.019732551,0,0.009322545,0.012506377,0.015876551,0.014517828
LOC117151130,32.80560744,31.8793648,34.52400878,32.91225473,29.59229961,28.4047428,32.97241876,29.03375112,29.46187032
LOC117151131,6.045353809,6.574909953,6.687742902,5.819542351,6.075087932,6.058203915,6.601626677,7.395199731,4.921211344
LOC117151132,0.127985225,0.024347121,0.007186399,0.009717699,0.018411874,0,0.02936045,0,0
LOC117151133,0.434573503,0.27564333,0.21489675,0.313828139,0.172455373,0.218868371,0.142069215,0.152973103,0.558206062
LOC117151134,0.092950245,0.078127745,0.097071112,0.037309624,0.090592447,0.020929982,0.047135211,0.030796169,0.05033125
LOC117151135,0,0.066772181,0.043707765,0.019906413,0.042735577,0.021911795,0.01549409,0,0
LOC117151136,0.125578887,0.100291398,0.078336958,0.070265604,0.101028639,0.057686644,0.078012413,0.074962348,0.095411684
LOC117151137,0,0.022946275,0,0,0,0,0,0.025599156,0
LOC117151138,0.875523537,0.640266646,0.585603226,0.612687004,0.80022212,0.509152565,0.683865575,0.644241295,0.699203443
LOC117151139,4.268458546,4.182804184,3.661424908,3.872214871,4.173581345,3.969334683,4.495212725,3.776628034,4.087769419
LOC117151140,0.030503068,0.025334464,0.015654399,0,0.100433617,0.02716537,0.070510855,0.044151881,0.016816919
LOC117151141,0.045649388,0.090464424,0.060070454,0.014730613,0.020508772,0.008369527,0.036924905,0.055346619,0.023138342
LOC117151142,0.72364699,0.247143387,0,0,0.096783513,0.077573848,0.104083834,0,0.175412868
LOC117151143,0.022783156,0,0.075399547,0.069949412,0.032297918,0.021133097,0.071275401,0,0.020499923
LOC117151144,2.307691218,1.616122387,1.739722268,1.495715598,1.262064945,1.194876774,1.180270473,1.048624232,1.689078004
LOC117151145,0,0,0,0,0,0,0,0,0
LOC117151146,0.230177064,0.193297236,0.217158388,0,0.047472407,0.106759778,0.117057644,0.043601274,0.115192184
LOC117151147,0.251535414,0.449452578,0.52128492,0.582936208,0.829181284,0.764424251,0.565573112,0.503418026,0.3278125
LOC117151148,0,0.014906555,0.002172227,0.012006739,0.002264201,0,0.007388122,0.003613635,0.007482863
LOC117151149,1.349317577,1.187299086,0.433146333,0.70545531,0.839215561,0,0.225884066,0.248620029,1.086020331
LOC117151150,0.398314773,0.391881276,0.467834107,0.393576322,0.311087089,0.367046272,0.386381684,0.347654986,0.440140926
LOC117151151,43.16173542,40.11620947,32.42051061,36.26881426,36.44002324,36.40661667,43.66079489,38.08415933,40.77889115
LOC117151152,12.5525806,4.181808435,5.398183971,10.63504391,9.236203777,8.269821216,7.135723062,23.06529707,2.081187192
LOC117151153,0.708752854,0.478236861,0.267866135,0.445449829,0.288979385,0.373981059,0.352792268,0.308102331,0.375421778
LOC117151154,1.562635372,1.148138065,0.701516075,1.109637826,0.878504142,0.696994473,1.617016932,0.767337768,0.77334659
LOC117151155,3.508681361,3.496496661,4.723931182,3.268732303,3.71175753,2.704233505,3.332929175,3.151858083,3.529446921
LOC117151156,0.600865773,0.283244273,0.332671842,0.576946226,0.146583422,0.34531358,0.427331494,0.398714824,0.527254898
LOC117151157,100.158855,91.84474723,95.17049327,101.7848775,107.9602737,105.1003157,114.3786589,110.0556287,107.0931899
LOC117151158,0.985282077,0.841461743,0.693785725,0.760177373,0.655018955,0.600643008,0.852086671,0.667651407,0.805407806
LOC117151159,0.158056684,0.209843891,0.239931051,0.243498023,0.211688709,0.262526302,0.192148149,0.245008377,0.120301644
LOC117151160,1.552011442,1.559117863,2.026176222,1.564430492,2.009898222,1.686809546,1.82580374,1.782515868,1.990784243
LOC117151161,0.007471399,0.03258374,0.006514786,0.017639463,0,0.005555784,0,0.009461653,0.006722647
